Day,Exp,Plant,Species,label,Rds,DIgs,tds,tgs,dRds,dRgs,dtds,dtgs,SRds,SDIgs,Stds,Stgs
28.23209958,Facility_A,D,TOMATO,uncertain,0.009524194892418757,-1.2771575087536067e-10,27.43997707342803,2.5493729912011416,,,,,,,,
28.25188083,Facility_A,D,TOMATO,uncertain,0.014224938700023478,-1.1009221014126339e-10,0.9373675496046772,71.88625808177613,,,,,,,,
28.27167,Facility_A,D,TOMATO,uncertain,0.0015916515202840896,-7.442920303821919e-11,10.970445687522405,6.499689725729915,,,,,,,,
28.29144792,Facility_A,D,TOMATO,uncertain,0.0034092857463366793,-1.0846979392778248e-10,38.285421297133134,59.878186619478036,,,,,,,,
28.31122125,Facility_A,D,TOMATO,uncertain,0.0006133577735507469,-2.494137464292284e-11,5.689431256963421,12.468958678699227,,,,,,,,
28.3310025,Facility_A,D,TOMATO,uncertain,0.0010466788693937474,1.8583656448959152e-13,22.084148936084446,23.17249573882784,,,,,,,,
0.01477338,Facility_A,E,TOMATO,healthy,0.001444671802882598,1.0964299910005754e-06,69.67149186912835,6.22785695132769,,,,,,,,
0.034656134,Facility_A,E,TOMATO,healthy,0.002396935235339684,1.2231306671017909e-06,39.519016043589865,11.021681512833462,,,,,,,,
0.054543288,Facility_A,E,TOMATO,healthy,0.01894148964174643,7.077215974779424e-07,63.66705779633291,11.082694065912232,,,,,,,,
0.074421642,Facility_A,E,TOMATO,healthy,0.017578528051712488,1.454448029770053e-06,30.640919101695136,4.558859188958539,,,,,,,,
0.094309721,Facility_A,E,TOMATO,healthy,0.004822086482128889,1.1145675149141895e-06,18.0306890675978,14.439606301577454,,,,,,,,
0.114196067,Facility_A,E,TOMATO,healthy,0.010516551392549523,5.72275356891678e-07,34.67403374028759,4.823324897693172,,,,,,,,
0.134083333,Facility_A,E,TOMATO,healthy,0.0003494977939274599,1.2418644316289416e-06,27.001356543680135,6.25070901966677,,,,,,,,
0.153959258,Facility_A,E,TOMATO,healthy,0.019204707087598135,6.071992973773825e-07,41.737075363515864,13.225888420048454,,,,,,,,
0.173845254,Facility_A,E,TOMATO,healthy,0.012932401239370808,2.2824170189580133e-07,38.10641374318054,6.543232980137261,,,,,,,,
0.193734608,Facility_A,E,TOMATO,healthy,0.021602795225346527,2.4094565448905444e-07,57.67493456193294,1.3882384785810868,,,,,,,,
0.213617592,Facility_A,E,TOMATO,healthy,0.01938444969701654,1.4888212557281916e-06,70.02180385199144,6.483551097452767,,,,,,,,
0.233505325,Facility_A,E,TOMATO,healthy,0.003560646139904198,2.7365903505970997e-07,47.6140767270138,4.494153710111178,,,,,,,,
0.253393054,Facility_A,E,TOMATO,healthy,0.01780858315780741,1.009295405102346e-06,3.8775775820676444,8.770896513567385,,,,,,,,
0.273285533,Facility_A,E,TOMATO,healthy,0.010860543760695401,1.6039183053812584e-06,10.527106350322752,18.132642112777297,,,,,,,,
0.293175808,Facility_A,E,TOMATO,healthy,0.011755339463122396,1.3271989382270405e-06,23.777825766539845,17.40810192957221,,,,,,,,
0.313070025,Facility_A,E,TOMATO,healthy,0.016839191486910154,1.0001061499067682e-06,56.81799341499994,13.455605205728657,,,,,,,,
0.332967363,Facility_A,E,TOMATO,healthy,0.002900512625806717,3.75933478511239e-07,53.64798823136434,7.419687848153502,,,,,,,,
0.352862846,Facility_A,E,TOMATO,healthy,0.002023427358319315,5.014638651644863e-07,46.37919747479094,12.302639572519688,,,,,,,,
0.372766204,Facility_A,E,TOMATO,healthy,0.007489059816621703,1.6106444997125735e-06,18.74202423936198,8.876467613852734,,,,,,,,
0.392643517,Facility_A,E,TOMATO,healthy,0.007646924021509928,3.052301164212878e-08,22.26796587857019,3.5695480300379656,,,,,,,,
0.412546413,Facility_A,E,TOMATO,healthy,0.022504335848820167,9.67223968777735e-07,24.37251248140327,16.944831699951532,,,,,,,,
0.432450458,Facility_A,E,TOMATO,healthy,0.009581408581619702,8.013308146618943e-07,55.454778561859754,0.5332470423340704,,,,,,,,
0.452357167,Facility_A,E,TOMATO,healthy,0.0006239349606469349,1.4154931705986056e-06,44.232831735538845,5.499177552724805,,,,,,,,
0.472264125,Facility_A,E,TOMATO,healthy,0.008201802236631058,1.4742121064552945e-06,61.858320123253684,3.9850514768827874,,,,,,,,
0.492175708,Facility_A,E,TOMATO,healthy,0.0181262190685516,1.5469756366688116e-06,27.761001482699253,8.811348182564917,,,,,,,,
0.512086583,Facility_A,E,TOMATO,healthy,0.023610281222510025,3.6311926696345315e-07,36.2658770412497,17.3737426446234,,,,,,,,
0.531997125,Facility_A,E,TOMATO,healthy,0.02336625254087766,8.210570699564333e-07,56.826784174551314,14.460554357801492,,,,,,,,
0.5518955,Facility_A,E,TOMATO,healthy,0.016322945621382562,1.306948109415527e-06,45.282763112312395,10.426310701658123,,,,,,,,
0.571807167,Facility_A,E,TOMATO,healthy,0.013838182455538276,1.8870241105874586e-07,9.219336349699631,9.151166751130068,,,,,,,,
0.591730542,Facility_A,E,TOMATO,healthy,0.00721836955522827,9.152432562985091e-07,57.60357145262999,15.123541921062268,,,,,,,,
0.611644542,Facility_A,E,TOMATO,healthy,0.0006269023428194456,1.8190042454446664e-06,16.085114737724403,12.40865890102807,,,,,,,,
0.631569,Facility_A,E,TOMATO,healthy,0.0202038842607797,1.7506531755220212e-06,40.098191378236706,18.9756641921605,,,,,,,,
0.651453708,Facility_A,E,TOMATO,healthy,0.009187420385954334,4.213999992417651e-07,10.465848333149024,3.7489457982665635,,,,,,,,
0.671379417,Facility_A,E,TOMATO,healthy,0.023414397855014542,1.5199945260840296e-06,6.339698629858216,6.051417565099095,,,,,,,,
0.691308458,Facility_A,E,TOMATO,healthy,0.02477017447742537,3.3636957442711306e-07,42.08040679658115,18.460329735875447,,,,,,,,
0.711239708,Facility_A,E,TOMATO,healthy,0.001799008989346059,1.823549589702601e-06,50.089658617506146,10.559859507332492,,,,,,,,
0.731175583,Facility_A,E,TOMATO,healthy,0.013369395682864995,1.345013462907349e-06,21.147153544179098,9.879171772264499,,,,,,,,
0.751107542,Facility_A,E,TOMATO,healthy,0.0039715079838980715,1.6701593777422205e-06,4.996878950563316,0.3676233388040935,,,,,,,,
0.771035875,Facility_A,E,TOMATO,healthy,0.006809887315856122,9.36548018089419e-07,2.9082228869182636,12.134223429043214,,,,,,,,
0.790967708,Facility_A,E,TOMATO,healthy,0.01724737031678408,1.6731488487246819e-06,41.66243007613986,13.163415693410185,,,,,,,,
0.810902792,Facility_A,E,TOMATO,healthy,0.007032580439444144,9.532776161211522e-07,6.925523689553378,10.912858977825062,,,,,,,,
0.830841417,Facility_A,E,TOMATO,healthy,0.015011094641189528,1.4791972758759112e-06,12.102703021458385,16.693887393183072,,,,,,,,
0.850776625,Facility_A,E,TOMATO,healthy,0.01648392929581252,1.6309186997782425e-07,17.14702859203036,8.815841374018195,,,,,,,,
0.8707095,Facility_A,E,TOMATO,healthy,0.01699372147798693,2.187128107962417e-07,11.115718486802773,3.544902608050604,,,,,,,,
0.8906435,Facility_A,E,TOMATO,healthy,0.011593014943425161,4.778014954077075e-07,49.27643625386155,10.97190002211642,,,,,,,,
0.910572917,Facility_A,E,TOMATO,healthy,0.0010676363821536272,1.4399541986089376e-06,27.759503050916035,3.5164296519674094,,,,,,,,
0.930505792,Facility_A,E,TOMATO,healthy,0.01659365285696631,8.619153935824377e-07,10.091342771881925,11.260245646165002,,,,,,,,
0.950447917,Facility_A,E,TOMATO,healthy,0.007421040508805261,1.8085236135593282e-06,53.59462719178184,3.080064990860438,,,,,,,,
0.970390042,Facility_A,E,TOMATO,healthy,0.02840794808525055,1.0140787663001408e-06,39.895176496309105,10.573037093677753,,,,,,,,
0.990335667,Facility_A,E,TOMATO,healthy,0.00094819965115666,1.4455234629761324e-06,57.650723514028634,9.939995261819671,,,,,,,,
1.010285875,Facility_A,E,TOMATO,healthy,0.011737249990386826,1.1073409635725238e-06,39.90421678410194,9.500759441970532,,,,,,,,
1.030238417,Facility_A,E,TOMATO,healthy,0.0005177318665815841,1.5428546146834772e-06,27.030928003999204,10.064162458126983,,,,,,,,
1.05017825,Facility_A,E,TOMATO,healthy,0.0006917066383672115,2.0904640262056235e-06,12.15620966372164,19.104388013259598,,,,,,,,
1.070121542,Facility_A,E,TOMATO,healthy,0.018577326166142976,1.7487997209221456e-06,16.82101559052585,18.239964615948278,,,,,,,,
1.090072917,Facility_A,E,TOMATO,healthy,0.012724882542845728,4.755429327906682e-07,61.4319473870737,4.952745135439721,,,,,,,,
1.110017375,Facility_A,E,TOMATO,healthy,0.0006906485299227634,6.312253541684637e-07,64.03328071194768,2.987467536361984,,,,,,,,
1.129967583,Facility_A,E,TOMATO,healthy,0.02065060211914491,1.755248549889824e-06,3.0283765509894263,7.960980310233977,,,,,,,,
1.1499155,Facility_A,E,TOMATO,healthy,0.021862967173775925,1.6958021190835872e-06,44.24465201081105,22.51470123282598,,,,,,,,
1.169868042,Facility_A,E,TOMATO,healthy,0.0026209845043070005,1.3064224377179958e-06,62.90739459129623,11.596371761940823,,,,,,,,
1.189815958,Facility_A,E,TOMATO,healthy,0.021743830929464532,1.1936590592519567e-06,42.47856351498656,20.427555476724198,,,,,,,,
1.209773167,Facility_A,E,TOMATO,healthy,0.02245464662691459,1.0181945672943252e-06,1.8969391086961553,16.24818593807185,,,,,,,,
1.2297315,Facility_A,E,TOMATO,healthy,0.026017392576915013,1.1282852621041882e-06,7.9710556349827355,17.420912660719797,,,,,,,,
1.249690958,Facility_A,E,TOMATO,healthy,0.013365890832152753,1.7971320190907106e-06,7.091897102265295,13.65481062474513,,,,,,,,
1.269658583,Facility_A,E,TOMATO,healthy,0.019812926609540087,1.8570169668225934e-06,62.2468737621312,5.110595829147448,,,,,,,,
1.289628458,Facility_A,E,TOMATO,healthy,0.025538684936133507,2.0565114820932453e-06,14.865901326559142,4.729411144208016,,,,,,,,
1.309591417,Facility_A,E,TOMATO,healthy,0.014439874891022069,9.00917786852637e-07,8.876362097451775,9.931649200514945,,,,,,,,
1.329561333,Facility_A,E,TOMATO,healthy,0.020191521276197763,2.1270039643991343e-06,53.58893035822793,10.650586719425768,,,,,,,,
1.349530083,Facility_A,E,TOMATO,healthy,0.014833731574440946,2.5878415576530536e-07,18.096265018374922,10.955760196157676,,,,,,,,
1.369503458,Facility_A,E,TOMATO,healthy,0.006578105110326296,3.7044920156190196e-07,44.7618934735244,17.52979907750757,,,,,,,,
1.389474542,Facility_A,E,TOMATO,healthy,0.00934150795826925,1.7885301981691766e-06,13.530683366978291,6.42032430427619,,,,,,,,
1.409439833,Facility_A,E,TOMATO,healthy,0.007263519113051945,1.2647181015062331e-06,3.182090643656951,11.793012415574882,,,,,,,,
1.4294155,Facility_A,E,TOMATO,healthy,0.014267380561245576,1.3699266821927553e-06,8.93339399641979,0.6643956235091503,,,,,,,,
1.449385417,Facility_A,E,TOMATO,healthy,0.021883461719007936,1.1438823858304591e-07,8.90140332025825,11.155779249573234,,,,,,,,
1.469364583,Facility_A,E,TOMATO,healthy,0.0008549902590368237,1.3162083901106582e-06,17.97326120138472,12.501807677143614,,,,,,,,
1.489348375,Facility_A,E,TOMATO,healthy,0.024186379986406444,1.3606092151452206e-07,59.18218728366066,16.181220176199197,,,,,,,,
1.509322917,Facility_A,E,TOMATO,healthy,0.002838891951447068,1.9884910330494867e-06,23.17812913915467,8.5926552777545,,,,,,,,
1.529300917,Facility_A,E,TOMATO,healthy,0.0005251784819802096,9.804395607405856e-07,27.45953665497594,7.623812441505086,,,,,,,,
1.549288208,Facility_A,E,TOMATO,healthy,0.01897544348959876,6.555737706963526e-07,34.08818701001708,2.5169801568742285,,,,,,,,
1.569277792,Facility_A,E,TOMATO,healthy,0.020453059455024028,1.4379839450549323e-06,69.56173420126403,10.700289612980978,,,,,,,,
1.589272,Facility_A,E,TOMATO,healthy,0.0008410183796077383,1.8609996735999706e-06,1.634475830258627,13.955741765030602,,,,,,,,
1.6092685,Facility_A,E,TOMATO,healthy,0.019800447875173894,2.093187424929398e-06,9.997920974939865,10.139917034869947,,,,,,,,
1.629244208,Facility_A,E,TOMATO,healthy,0.02636411970366742,1.4432253769643624e-06,38.215120859251336,12.939892883884633,,,,,,,,
1.649239583,Facility_A,E,TOMATO,healthy,0.026756189156888915,1.1234026862035303e-06,5.026076986186722,5.340317574891645,,,,,,,,
1.669219917,Facility_A,E,TOMATO,healthy,0.014172339614612105,1.8270556507981367e-07,6.6126636802505505,5.855447807246695,,,,,,,,
1.689215292,Facility_A,E,TOMATO,healthy,0.010968442193708768,1.469339643184085e-06,13.275189458548747,8.44588782016991,,,,,,,,
1.709215292,Facility_A,E,TOMATO,healthy,0.028032766525355506,1.9559285320542143e-06,32.63907219403723,15.60031248585465,,,,,,,,
1.72919675,Facility_A,E,TOMATO,healthy,0.01068697570534984,1.5617103944318968e-06,11.598977228522747,16.32972111631687,,,,,,,,
1.74915625,Facility_A,E,TOMATO,healthy,0.00947971738341186,8.718936598357893e-07,6.484603594459299,5.110138122306143,,,,,,,,
1.769158583,Facility_A,E,TOMATO,healthy,0.02873564415732148,2.2653528015457714e-06,11.548207098983216,9.252635032255181,,,,,,,,
1.789083333,Facility_A,E,TOMATO,healthy,0.008369967881371504,1.019636272113618e-06,20.222559597542464,0.7480059181320373,,,,,,,,
1.809028917,Facility_A,E,TOMATO,healthy,0.026637172955824164,1.960575471296054e-06,16.90178532123972,9.61616424326901,,,,,,,,
1.828909708,Facility_A,E,TOMATO,healthy,0.016241731231680004,7.069491001690649e-07,49.38460841010582,21.890389404829545,,,,,,,,
1.848755792,Facility_A,E,TOMATO,healthy,0.025967792867842038,3.255441755537725e-07,26.758556297290397,8.566101512819941,,,,,,,,
1.868528917,Facility_A,E,TOMATO,healthy,0.0014497772287305971,2.3923226533953694e-06,10.319181143732484,12.952573394801457,,,,,,,,
1.888304417,Facility_A,E,TOMATO,healthy,0.007405521150844208,1.5620729192402018e-06,41.401392683485284,22.909667749334435,,,,,,,,
1.908074083,Facility_A,E,TOMATO,healthy,0.027085657222820372,1.8323020857473525e-06,54.224853803825816,21.871575992290598,,,,,,,,
1.927857625,Facility_A,E,TOMATO,healthy,0.014089831281308503,2.898147928649993e-06,72.65872847153733,4.892037282489967,,,,,,,,
1.947652792,Facility_A,E,TOMATO,healthy,0.03206513977280921,1.4291801500084002e-06,29.29501046373783,10.941179607036203,,,,,,,,
1.967439833,Facility_A,E,TOMATO,healthy,0.008418715367696577,2.910240151740153e-06,16.503456972770035,21.993653321801247,,,,,,,,
1.98724075,Facility_A,E,TOMATO,healthy,0.015690346060706642,7.945724150010344e-07,74.49774241106127,21.387401779288844,,,,,,,,
2.007026625,Facility_A,E,TOMATO,healthy,0.003228379386207171,1.1867018701468664e-07,50.5811584957461,16.051180848340227,,,,,,,,
2.026813667,Facility_A,E,TOMATO,healthy,0.025939529295182288,1.3631410670825443e-06,36.36401718398893,13.42785981219501,,,,,,,,
2.046614583,Facility_A,E,TOMATO,healthy,0.0033496746347810697,1.1055506038626435e-06,30.37788638146623,20.958470547802925,,,,,,,,
2.0663935,Facility_A,E,TOMATO,healthy,0.030858094222047924,2.0679706915128632e-06,15.205905032836842,12.959517831659934,,,,,,,,
2.086184042,Facility_A,E,TOMATO,healthy,0.00843894350293321,2.0107621255782656e-06,11.295944164718005,24.466084842648335,,,,,,,,
2.105976833,Facility_A,E,TOMATO,healthy,0.012969974035692585,1.0573087428154665e-06,34.39969983514948,12.281710737493928,,,,,,,,
2.125758083,Facility_A,E,TOMATO,healthy,0.001050916896275864,2.327987165922488e-06,42.69738969356184,4.52930848673525,,,,,,,,
2.145547458,Facility_A,E,TOMATO,healthy,0.010301082515152908,2.8910078700623737e-06,38.97479654467996,12.520097500007408,,,,,,,,
2.165358792,Facility_A,E,TOMATO,healthy,0.010746462349698192,2.4419146402178565e-06,11.778094476093958,9.057656079315947,,,,,,,,
2.185160875,Facility_A,E,TOMATO,healthy,0.015970824873476862,9.233028319328342e-07,50.41949303672067,22.32224058750309,,,,,,,,
2.20496875,Facility_A,E,TOMATO,healthy,0.013537525898663229,4.1025368210076857e-07,45.576574024984225,17.074722783556187,,,,,,,,
2.224783583,Facility_A,E,TOMATO,healthy,0.023874242815994432,2.4271241994504934e-06,30.704739595189267,2.412031794216291,,,,,,,,
2.244599542,Facility_A,E,TOMATO,healthy,0.01867987324941093,2.624018597666387e-07,40.881879596898735,25.154518379303912,,,,,,,,
2.264414333,Facility_A,E,TOMATO,healthy,0.00912497701191642,1.8463178107468226e-06,42.23495591424433,6.369433259808472,,,,,,,,
2.284229167,Facility_A,E,TOMATO,healthy,0.02934208193499078,7.504671239063269e-07,21.445102004685683,24.18726561984231,,,,,,,,
2.304039333,Facility_A,E,TOMATO,healthy,0.010551406995820075,2.687660860082503e-06,78.27665523409667,3.5243293469852777,,,,,,,,
2.323854167,Facility_A,E,TOMATO,healthy,0.028953167876568715,2.653004265449119e-06,72.7972662519864,2.8844412148283176,,,,,,,,
2.343672458,Facility_A,E,TOMATO,healthy,0.0198402082996158,2.296660869553067e-06,15.094053155894844,3.5651559001874973,,,,,,,,
2.363484958,Facility_A,E,TOMATO,healthy,0.01814220083814144,2.6809437755823615e-06,54.49053504271611,15.716887805358795,,,,,,,,
2.383305542,Facility_A,E,TOMATO,healthy,0.013128792301874935,2.319209317534002e-06,67.80346626471515,6.204674698563126,,,,,,,,
2.403128458,Facility_A,E,TOMATO,healthy,0.012348349020276017,1.0750327073721586e-06,2.0835709329023913,26.28991214372019,,,,,,,,
2.422957167,Facility_A,E,TOMATO,healthy,0.01106253052061839,2.508590901733982e-06,16.85371225674882,20.686564300133337,,,,,,,,
2.44278125,Facility_A,E,TOMATO,healthy,5.482731953658166e-06,1.9425426452501064e-06,14.053785023393113,10.956663859266373,,,,,,,,
2.462611125,Facility_A,E,TOMATO,healthy,0.002542157022857462,1.2702997802661896e-07,17.81106124009425,4.952612305936887,,,,,,,,
2.482445583,Facility_A,E,TOMATO,healthy,0.023498723597644357,1.3228929371375348e-06,46.53889884639085,3.6014082622697705,,,,,,,,
2.502287042,Facility_A,E,TOMATO,healthy,0.02147340824835251,2.4900016941725147e-06,54.29047510664578,6.454877289883431,,,,,,,,
2.522133083,Facility_A,E,TOMATO,healthy,0.023502033379770092,2.411457080990648e-06,76.17917250524792,24.006796136528386,,,,,,,,
2.541978,Facility_A,E,TOMATO,healthy,0.022957008102211733,4.1559065875491e-07,46.2884073731889,19.483999562363255,,,,,,,,
2.561815958,Facility_A,E,TOMATO,healthy,0.01903703597774748,1.993325115618317e-06,73.5280112214193,21.450275781240553,,,,,,,,
2.581663208,Facility_A,E,TOMATO,healthy,0.01697513794184542,1.187459355461679e-06,41.08308844058877,12.81421642647221,,,,,,,,
2.60151275,Facility_A,E,TOMATO,healthy,0.020997821643217836,2.0110604849517274e-06,57.340565225281246,22.35583398441359,,,,,,,,
2.6213565,Facility_A,E,TOMATO,healthy,0.030945428380215113,2.1845784675986055e-06,36.056729730362875,1.191298092675381,,,,,,,,
2.641201375,Facility_A,E,TOMATO,healthy,0.008573628821351383,7.961270948458056e-07,23.335059234102275,23.64099835736441,,,,,,,,
2.661041667,Facility_A,E,TOMATO,healthy,0.0026677516649327186,4.1817561772297755e-07,5.225049107579641,21.087139802281712,,,,,,,,
2.680890042,Facility_A,E,TOMATO,healthy,0.0012395768843846994,1.9709815146891675e-06,8.932792064125248,9.301859721355813,,,,,,,,
2.700745375,Facility_A,E,TOMATO,healthy,0.028063231873522748,7.000623004141256e-07,46.43029976260913,21.06748708785668,,,,,,,,
2.720599542,Facility_A,E,TOMATO,healthy,0.03403385587654154,2.6066898207879955e-06,12.527927336943776,7.593727685438,,,,,,,,
2.740451375,Facility_A,E,TOMATO,healthy,0.0023081473459735566,1.7626713386391572e-06,52.53863766587755,0.3922873858624802,,,,,,,,
2.760310167,Facility_A,E,TOMATO,healthy,0.021386056369772765,2.0129116765364597e-06,27.594266510780372,9.28629387548185,,,,,,,,
2.780166667,Facility_A,E,TOMATO,healthy,0.017001886350669255,2.8361175752465744e-06,24.42515768280729,10.206433636508857,,,,,,,,
2.800022,Facility_A,E,TOMATO,healthy,0.009558139676311658,1.3753813612279472e-06,44.807178840648746,2.2622199003333514,,,,,,,,
2.819880792,Facility_A,E,TOMATO,healthy,0.036758343471815724,2.037483065587563e-06,55.88379231545147,19.151234304324838,,,,,,,,
2.839745375,Facility_A,E,TOMATO,healthy,0.005117395580301829,2.9452938523859054e-06,6.498219582639873,17.086170457003195,,,,,,,,
2.859608792,Facility_A,E,TOMATO,healthy,0.022718986901093734,2.98421293313505e-06,26.584740863129884,4.568156782086838,,,,,,,,
2.879467583,Facility_A,E,TOMATO,healthy,0.016418203740661188,2.3857715837426573e-06,19.721054168029806,19.237758696360924,,,,,,,,
2.899328708,Facility_A,E,TOMATO,healthy,0.007089392937518629,1.083569646332163e-06,28.524246388782295,15.71441289072871,,,,,,,,
2.91919675,Facility_A,E,TOMATO,healthy,0.0331574015896981,3.0481001855602753e-06,6.224842638896802,13.412381437167294,,,,,,,,
2.939057875,Facility_A,E,TOMATO,healthy,0.021668450888568745,1.0992577603341726e-06,39.898247383126204,7.371994489845323,,,,,,,,
2.958919,Facility_A,E,TOMATO,healthy,0.018525081588756966,2.7563282620252945e-06,37.049633680875196,10.24505365838474,,,,,,,,
2.97878125,Facility_A,E,TOMATO,healthy,0.013663031741183955,3.0656399598542697e-06,58.959299661954304,4.071746287364796,,,,,,,,
2.998644667,Facility_A,E,TOMATO,healthy,0.03369735994018144,1.9260298578537703e-06,18.23576403369718,7.368911548517138,,,,,,,,
3.018502333,Facility_A,E,TOMATO,healthy,0.015460287440106246,3.3065208356362347e-06,6.1808772885954255,19.645117308341693,,,,,,,,
3.038366917,Facility_A,E,TOMATO,healthy,0.00900266889079972,3.212294085842918e-06,19.457243814951042,11.566209777722158,,,,,,,,
3.058224542,Facility_A,E,TOMATO,healthy,0.03005745752336541,2.5528458125782415e-06,12.184216254949229,6.467673149034071,,,,,,,,
3.078085667,Facility_A,E,TOMATO,healthy,0.012108719873845743,6.582905408683648e-07,38.74922365011398,4.87406589512205,,,,,,,,
3.097945583,Facility_A,E,TOMATO,healthy,0.03662564314874388,2.2000735029482336e-06,36.537633011718604,9.556684224602744,,,,,,,,
3.117814833,Facility_A,E,TOMATO,healthy,0.03340021289092932,3.2862728645273924e-06,20.162097454265233,11.45068026165058,,,,,,,,
3.137677083,Facility_A,E,TOMATO,healthy,0.022837113419045905,3.5573026321636553e-06,11.191793087092314,8.243540178307676,,,,,,,,
3.157542833,Facility_A,E,TOMATO,healthy,0.024388411163839243,2.1602235283133153e-06,3.431547378398309,7.687233558592158,,,,,,,,
3.177412042,Facility_A,E,TOMATO,healthy,0.007425526741963791,1.8786809987391417e-06,1.2279609855890572,4.614506148001301,,,,,,,,
3.197270833,Facility_A,E,TOMATO,healthy,0.010541894065418205,4.374537368692226e-07,44.025719793355925,1.622059370262372,,,,,,,,
3.217138875,Facility_A,E,TOMATO,healthy,0.022803959616660503,9.55263690284276e-07,36.517564770557826,2.0532876403212925,,,,,,,,
3.237006958,Facility_A,E,TOMATO,healthy,0.009331234916932154,9.133451103985658e-08,36.309225043660945,16.11984683495036,,,,,,,,
3.256879625,Facility_A,E,TOMATO,healthy,0.024334068388284634,3.114788764922017e-07,7.906222081714629,20.86377582243241,,,,,,,,
3.276752333,Facility_A,E,TOMATO,healthy,0.0021184837712684896,2.229342981539014e-06,5.238115062500552,10.555883944322039,,,,,,,,
3.296614583,Facility_A,E,TOMATO,healthy,0.005030062741461527,3.6336379857090245e-06,2.406810539041652,20.67348875591973,,,,,,,,
3.3164815,Facility_A,E,TOMATO,healthy,0.002094946804967881,8.178469261144569e-07,15.339895099381643,0.5739496123773268,,,,,,,,
3.336348375,Facility_A,E,TOMATO,healthy,0.016963919382255832,1.4716934686202463e-06,7.310238319434756,9.69631127002459,,,,,,,,
3.356222208,Facility_A,E,TOMATO,healthy,0.02946269451428322,3.3881270377108465e-06,49.5399283316726,5.938919313684824,,,,,,,,
3.376096083,Facility_A,E,TOMATO,healthy,0.026507420580496266,4.7547538440234455e-06,11.862963702929596,20.62660749918698,,,,,,,,
3.395974542,Facility_A,E,TOMATO,healthy,0.03026528127949181,6.921716725148623e-06,2.158166164816174,15.506659743029697,,,,,,,,
3.415828708,Facility_A,E,TOMATO,healthy,0.013912593320167227,3.7861214886947704e-06,31.0505110878037,0.3130253134509015,,,,,,,,
3.435702542,Facility_A,E,TOMATO,healthy,0.02497139210378812,2.6784907416609835e-06,43.12241676823141,8.012918015745054,,,,,,,,
3.455570583,Facility_A,E,TOMATO,healthy,0.009429723752521097,5.7829865779882616e-06,29.773937133957343,5.006164766925428,,,,,,,,
3.475445583,Facility_A,E,TOMATO,healthy,0.00404630892486203,5.890473195441575e-06,11.197809236468599,14.719739849467832,,,,,,,,
3.495320583,Facility_A,E,TOMATO,healthy,0.0062570170159825895,6.089923088910929e-06,31.894231391893513,3.7164047392247017,,,,,,,,
3.515199083,Facility_A,E,TOMATO,healthy,0.029347765993651253,4.567424701106693e-06,26.197676913278972,11.24011985081024,,,,,,,,
3.535081,Facility_A,E,TOMATO,healthy,0.030331341715755265,4.7123055911482975e-07,29.676716382840155,6.051566201604986,,,,,,,,
3.554952542,Facility_A,E,TOMATO,healthy,0.03995714504149012,1.1543863742169673e-06,10.759037955006933,10.539908343804562,,,,,,,,
3.574833333,Facility_A,E,TOMATO,healthy,0.03617815481750377,2.6935215458228042e-06,30.85027698660465,16.842908059210085,,,,,,,,
3.594710667,Facility_A,E,TOMATO,healthy,0.016246598095557875,2.634882318881917e-06,32.05231573374767,6.954769723416565,,,,,,,,
3.614589125,Facility_A,E,TOMATO,healthy,0.0422892269406447,3.696853248143582e-06,6.519147271480615,17.23419838558072,,,,,,,,
3.634460667,Facility_A,E,TOMATO,healthy,0.004317288116012969,2.666442753431666e-06,18.42153687201935,10.717904345192636,,,,,,,,
3.654329875,Facility_A,E,TOMATO,healthy,0.02328993882226112,3.650888026917701e-06,29.98052225444845,4.3445501530479955,,,,,,,,
3.674204875,Facility_A,E,TOMATO,healthy,0.033529105546325946,1.3811246820683532e-07,29.590482325647116,14.361640574964369,,,,,,,,
3.6940845,Facility_A,E,TOMATO,healthy,0.03753764863228393,2.9905243680855667e-06,23.618102899714568,3.614141595884297,,,,,,,,
3.713960667,Facility_A,E,TOMATO,healthy,0.009320474841380098,1.593905693481913e-06,2.9071408463935553,8.777714321447643,,,,,,,,
3.733849542,Facility_A,E,TOMATO,healthy,0.04126833023054795,1.1815604908900668e-06,23.922467985262358,12.238486785922758,,,,,,,,
3.753736125,Facility_A,E,TOMATO,healthy,0.008737889194850527,3.492063423727416e-06,22.62583430643459,6.773284302402064,,,,,,,,
3.773628458,Facility_A,E,TOMATO,healthy,0.01626834844901873,3.631555123091228e-06,15.58758519379501,0.7634189364005173,,,,,,,,
3.793519667,Facility_A,E,TOMATO,healthy,0.012089918100246493,3.011255895883869e-06,19.661098295558975,3.2688578040346155,,,,,,,,
3.813412042,Facility_A,E,TOMATO,healthy,0.04448060758214756,4.314705808104553e-07,8.810291173455512,7.289108105691025,,,,,,,,
3.83329975,Facility_A,E,TOMATO,healthy,0.013283727169869343,1.5785403116487614e-06,15.983047419311733,11.823269114241329,,,,,,,,
3.8531875,Facility_A,E,TOMATO,healthy,0.002390427528356911,8.84900229845298e-07,11.471525322931821,11.6116926391883,,,,,,,,
3.873069458,Facility_A,E,TOMATO,healthy,0.013072814496219384,8.578295716955266e-07,11.81342156150851,5.692422251129455,,,,,,,,
3.892969917,Facility_A,E,TOMATO,healthy,0.033284357481031236,6.384458810650237e-07,49.87106002039359,6.589294690971068,,,,,,,,
